id,rating,snippet,likes,platform,label
e2ae42d4-3ab5-46ed-8c93-7d534dcb59ba,4,"Asli, pake apk belanja online lain ga ada yg selelet ini. Udah brp kali kecewa Karna barang yg di kirim shopee lelet sampenya. Trs ga ada solusinya. Cuma suruh nunggu nunggu dan nunggu. KECEWA BERAT! kalau gini liat aja bakal banyak di tinggal Konsumen kalau ga ada perubahan buat jasa kirim yg LELET kaya gini!",2,shopee,positif
ce7bbd9f-b961-4bab-8d88-597959faa73c,5,Saya gag bs upload gambar..krn saat mo diupload diambil di galeri tdk.muncul..pdhal videonya muncul..dan saya foto gambarnya tpi saat mau diupload di galeri saya tdk ada...tpi wkt saya cek dgaleri ada....tolong diperbaiki..pdhal sebelum2nya bisa..dan gapa2...mksi,9,shopee,positif
fb4c7fdd-70f5-4011-a62d-0d9697b02854,1,"kinerjanya sangat buruk tidak sesuai dengan iklan yang heboh, pengajuan pengembalian dana sangat lama berhari hari komplain ini itu juga rumit, pelanggan yang di bebani tingkatkan kinerja lah, ekspedisi dari shopee juga seenak nya saja pelayanan kurir tidak ramah sama sekali nyesel belanja disini kalau saja bisa menyisipkan gambar disini, sudah sya upload bukti pelayanan shopee yg sangat buruk disini",0,shopee,negatif
45fc0288-87aa-4ac1-894f-b7ad6e6adc8f,2,"shopee xpress kacau, setiap order barang, paket di bawa muter2 harus nya estimasi 2-3 hari jadi seminggu, orderan yang tadinya mau di pake hari itu malah gak jadi, makin kesini bukan makin cepat malah makin lambat.,..",1,shopee,negatif
fbaecba5-ae3e-474a-a23b-4e127e677fa5,3,"Pernah beli baju dikasih cln kotor bekas kecil lg.,. Terus beli buat masak nasi dikasih casingan hp tapi uang kembali meskipun g semua, trm kasih. Smg kedepannya g ada lg yg mempermalukan shopee. Masih ada pedagang yg baik jujur smg lancar langgeng rezekinya.",0,shopee,netral
f87931f0-48f2-4a7b-8e7a-2d8b19a3fc7a,4,"aku suka belanja di shoppe ini, aku beri bintang 4 karna mau pake Spinjam pas darurat gak bisa disuruh nunggu bulan depan, kn butuhnya saat itu juga padahal",0,shopee,positif
31dd337c-033d-4cac-b0ca-b00a5571cb8b,5,"Jujur aplikasi ini memudahkan sekali buat belanja belanja banyak diskon besar juga termasuk gratis ongkir ke seluruh Jawa, cuma minus apknya 1 KTP cuma bisa di pakai 1x akun jadi kalau akun di batasi 30x gak chat cs KTP kita istilahnya juga hangus jadi kalau buat akun baru KTP kita sudah tidak bisa di pakai lagi .... Saran saya untuk aplikasi ini Tolong di Adain vitur hapus verikasi KTP Jadi akun yg udh dibatasi dan gak bisa di gunakan KTPnya Masih bisa di pakai di akun yang baru gitu si",2,shopee,positif
ca4bab66-9373-43b4-862d-d666b4e60ac8,1,"Semenjak pihak shopee monopoli pengiriman, otomatis selalu pengiriman pake SPX. paket selalu lama sampai kerumah, beda ketika belum otomatis SPX. Kembalikan JNE J&T anteraja sicepat seperti dulu.",16,shopee,negatif
dfa885d8-9f3e-4793-8459-b67431aea3d7,2,Kenapa ya shopee skrng pengirimannya gk bisa pilih dan slalu lama sekali datangnya yg biasanya bisa pilih pakai jasa kirim apa aja bisa sampek 2 3 hari klo pake SPX reguler atau SPX hemat slalu 4 hari atau 5 hari 😭😭 tolong dong kembalikan shopee yg dulu yg bisa pilih jasa kirim🙏🙏,1,shopee,negatif
12ccb6ab-43cb-4792-9bb4-b6a6b3f1b870,3,Tolong aktif kan lagi untuk jasa pengiriman j&t tiap kali pesen barang gak pernah sampai atau banyak di batalkan karna spx gak sampai ke desa saya jd susah mau belanja 🥲 Giliran kurir nya spx gak pernah sampai suka seenak nya cancel seenaknya dengan alasan pembeli gada di rumah pdhl si spx nya gak pernah tuh sampai ke desa saya tolong lah di perbaiki lagi untuk jasa kirim nya Jngan mengecewakan kami para pembeli terimakasih,0,shopee,netral
5bd72402-b0d0-449f-9b6b-d7bf1ce600e0,4,"Terima kasih Shopee, kasus permasalahan saya sudah selesai. Saran saya tingkatkan lagi pada pelayanan pengiriman Shopee express nya. Agar customer merasa lebih nyaman dan aman. Untuk yang membeli dengan metode COD harap membuat video unboxing dan foto nomor resi dengan baik, agar saat ada kendala dapat di selesaikan dengan cepat. Good job",12,shopee,positif
2857258b-fe05-44c2-aaad-01343e8516ef,5,Sangat membantu Buat kami yg kerja di pedalaman Gak bisa kemana mana buat belanja Emang belanja di shoppe udh gak ribet Murah lagi. Banyak gratisan da promo nya,0,shopee,positif
81ac466f-af24-46d2-9996-a6677703a46f,1,"Kecewa dengan aplikasi shopee sekarang, sudah tidak bisa memilih jasa kurir lagi, biasanya saya bisa memilih kurir yang cepat, sekaramg malah memdapat jasa kurir yang lambat, kecewa sekali!",18,shopee,negatif
e194e6ac-b9ab-48f9-bb89-2c8363fd68fb,2,"Kecewa banget, makin di update makin lemot, dh gitu paket COD skrng kebanyakan pengirim/kurir nya menipu. Misalnya harga paket nya 125 di naik kan jd 128, kdng ada juga sampai harga dan yang dinaikkan/dibulatkan ga sesuai Tolong dong, kepada mimin, pembuat Shopee ataupun para staff shopee Buat harga/tulisan yang tertera di paket COD, buat di paket COD nya ada harganya, supaya pembeli bisa tau brapa harganya Kan kadang pembeli banyak pesan paket, trs ga di periksa HP nya paket apa aja,",0,shopee,negatif
d5d9972f-0cdf-4d37-a5a7-4360b7c2c084,3,"Karna di shopee banyak penjual yg sesuka hati mereka menukar barang pesanan yg asli sama barang yg lainnya.tolong dong pemilik APK shopee di sidak toko"" yg suka menjualkan barang dangangan mereka di etalase beda terus kita pesan pun datangnya beda.",0,shopee,netral
64c09670-2dad-452b-a2c2-d5bf03933a72,4,"Bagus saya suka , walaupun kadang lama kadang jugaa cepat pesanan juga selalu sesuai tanpa ada kerusakan maupun cacat pada produk yang selalu saya pesan",0,shopee,positif
5dde9884-cf18-4795-866a-cbdb44397cea,5,"Pengiriman cepat, bebas pengembalian lebih cepat,, Amanah.. good buat toko oren. #Saran.. Mungkin bisa di perbarui lagi untuk penggabungan saldo shopee dgn payment lainnya. Terimakasih",0,shopee,positif
b390de4c-9419-47fa-9b48-7f552b68bf73,1,"Sudah cukup saya trll sabar utk menunggu pemulihan akun shopee saya, tapi nyatanya apa? Akun saya belum teratasi padahal saya sudh mengisi seluruh persyaratan yg tlh diberikan ternyata akun shopee saya belum teratasi juga. 3x mengisi formulir naik banding & 3x mengisi formulir gagal login, Kali ini bener"" kecewa yg sedalamdalamnya 🙏",2,shopee,negatif
56470686-7ff0-4c9b-8ecd-b0a401185724,2,"Makin lama makin jelek, jasa kirim ga bisa pilih, harusnya minimal 1 toko menyediakan 3 jjasa kirim biar pembeli bisa pilih. Sering kendala di jasa kirim paket ga update sampe 2 hari diluar tanggal kembar, kan ngeselin. Harusnya sediakan juga fitur untuk rating jasa kirim, jgn cuma kurir, karna yg ngeselin itu jasa kirimnya bukan kurirnya. Kalau jasa kirim ratingnya jelek toko hrs ganti pilihan jasa kirimnya biar pembeli jg enak. Biaya penanganan makin banyak tp malah tambah jelek aja.",3,shopee,negatif
4b0fa771-fe6f-4210-b336-56efaf8841b2,3,Makin kesini toko toko nya makin ga jelas..seolah-olah mengabaikan orderan..order via instan sekarang lebih lama diprosesnya...yg dirugikan hanya pembeli...sudah cukup sepertinya harus pindah keranjang saja...thx shopee..,0,shopee,netral
06ea41d8-04a1-47d5-a319-af3d711f733f,4,"sedih sama shopee sekarang, makin di update expedisi kesayangan aku udah berbayar 😔 kalo mau yang gratis harus pake shopee express tapi sungguh lemot, bisa gak sih min kembalikan lagi shopee yang dulu?? 😔 pengen tetap dapat free ongkir tapi bisa bebas milih expedisi kesayangan dan udah jadi langganan, mungkin ini aja min keluha kesah saya sebagai customer shopee sukses terus shopee 😔",1,shopee,positif
1a85afe8-b7e3-44d1-ba5b-77011ade9ded,5,Sangat baik 👍 mohon perbaiki dan teliti tentang pembatasan pembelian karna sy merasa telah dibatasi karna setiap barang yg saya pesan tetap sy bayar dan sy tidak pernah membuat pesanan palsu alamat rmh sy lengkap 👌💯. Mohon dilihat kembali terimakasih dan mohon maaf,0,shopee,positif
9b52e4aa-3f3f-4ff7-a7d0-86af34c7721b,1,"Ada pembaruan bukan nya malah lebih bagus malah lebih lemot, harusnya saat scroll ga usah pake bisa di geser kesamping tanpa membuka katalog nya, jadi bikin lama mau scroll kebawah malah jadi kegeser² katalog",34,shopee,negatif
3ed79783-61ee-401e-9e96-93768303a10d,2,"Kembalikan ekspedisi jnt jadi pilihan utama dong, muak kali saya kalau pas cekout otomatis ke ekspedisi spx , lama poll . Sangat buruk",0,shopee,negatif
f737d12e-2c7e-42e8-9a54-aca30476c29e,3,"Saya pesan tanggal 9 september 2024, estimasi tanggal 11 sampai, tanggal 15 saya ke spx ridwan rais bandar lampung untuk menjemput pesanan saya, tetapi ditolak, dengan alasan sulit untuk mencari, dan mereka bilang tanggal 16 akan diantar. Dan sekarang sudah tanggal 16 malam jam 19.41 belum juga diantar. Tolong karyawan d spx nya di bina lagi, customer berniat baik jemput barang ko dengan sombongnya di tolak. Padahal cod,",0,shopee,netral
89d75e43-119a-4463-a445-28b7b164a4d1,4,"Aku suka berbelanja di shopee tapi disini sudah berubah lagi kerena kurir selalu berubah, dan ga mau menghubungi kita sebelum kerumah, baru tambah lambat",0,shopee,positif
41930b50-a4fa-4bf4-acf5-b27e07e95976,5,"Untuk Proses pengembalian / Refund Barang atau Dana kalau bisa pilihannya beragam, terutama pengembalian Dana yang Item dikirim kurang, kalau bisa pengembalian Dana Otomatis bila Buyer telah menyertakan bukti yang kuat, atau sudah ada bukti Chat anatara Saller dan Buyer. Terimakasih",0,shopee,positif
54f12bde-5c0f-41bb-8f41-25cb180b548b,1,"Gara gara mode game shopee bubble Koin ku yang ku kumpulkan selama 1 bulan langsung hangus seketika gara gara kebanyakan iklan nya yang (premium bass) dan memperlambat waktu bermain gara gara fitur iklan yang memaksa tampil terus, sayang sekali jumlah koin ku itu banyak hampir 4.000 , sudah terkumpul 3.875 tapi gara gara tidak sengaja meng-klik iklan tersebut langsung habis seketika jumlah koin ku🥺😭, saya sudah chat admin shopee akan tetapi masalah pengembalian koin tersebut diktkn tidak bsa",2,shopee,negatif
2ef602ba-827c-4a48-9f5e-4fcbee186e1c,2,Agak sedikit kecewa pakai shope semenjak tidak ada pilihan ekspedisi udah bagus pakai jnt malah pakai spx taik paket diantar belum tapi malah direturn tolong dong perbaiki jasa kirim nya kami dipelosok ini gak semua kurir mau ngantar kalo gitu mending belanja ditoko ijo karuan barang diantar depan pintu,0,shopee,negatif
dc0b4bce-a9b1-48c8-b3cf-f0b107769be3,3,Shopee kembalikan lagi pemilihan expedisi nya tergantung kemauan pembeli Karena ada expedisi tertentu yg sangat lama pengiriman akibat pembeli tidak bisa memilih expedisi yg dimau Dan jangan hanya shopee expres trus Utuk pengirimannya,0,shopee,netral
f8b57781-2c65-4b27-a996-4742aa6564ff,4,"aplikasi shopee sya kenapa tidak bisa buka live shopee ya??keterangannya download gagal,mohon coba lagi nanti.sudah hampir satu minggu seperti itu.",0,shopee,positif
c584910d-297b-4c02-8559-f062bff4d7df,5,Setelah di refresh dan update kenapa ga bisa sih balik2 sendiri terus.. katanya jaringan.. Pdhl biasanya oke aja.. Mau liat2 produk n mau CO jg ga bisa.. aslinya mau kasih 2 bintang aja..,3,shopee,positif
56518b3a-ccd5-450c-b924-70a8dccd9920,1,"Ni shopee Indonesia tolong ya update terbaru masih aja banyak bug, voucher terasa gimmick, padahal udah memenuhi s&k. Mending optimalisasi aja dulu basic feature, tuh pesaing lu lokal biasa aja ga banyak gimmick & promosi voucher, tapi better dari banyak hal apalagi kenyamanan berbelanja, sekalinya ada voucher belanja terasa banget real potongan, emang menjunjung pengalaman belanja",150,shopee,negatif
941fc0b0-d041-42a5-96b8-230c461886bb,2,"Kenapa aplikasi yang sangat sy kagumi dari dulu, kok bisa sangat bermasalah ya, setelah sy update versi terbarunya, Mala tidak bisa cod padahal sy sudah sering belanja melalui pembayaran cod, dan lucunya lagi sekarang akun sy di tutup permanen lantaran katanya sy sering berbuat kesalahan, dan sy kurang paham kesalahan apa yang pernah sy perbuat..aneeeh ini aplikasi bintangnya sy kurangin, karena sy kecewa pelihara dan setiap versi terbaru sy selalu update, sy beralih aplikasi sebelah aja..🙏",16,shopee,negatif
fe09040e-ffe0-448e-a7ed-467ce4a93366,3,COD cuma bisa di area kab.grobogan saja diluar itu tdk bisa. Alamat tdk mendukung dr apk shopeenya. Biasa beli disini tdk ada kendala kok skrang ada...tolong di kembalikan sperti biasa,0,shopee,netral
a1880552-7ad4-49e9-bb98-f41fa5c06f83,4,"Sekarang ga bisa pilih ekpedisi, agak kecewa soalnya ekpedisi yg di pilihkn shope (shoope express) ga sesuai peta dengan keterangan ny.",0,shopee,positif
75eddf65-bbe4-4dff-926c-a09cd145525f,5,"Berbelanja di shopee nyaman di hati dan dikantong, banyak pilihan harga dari termurah, barang yang dibeli tergaransi. Apalagi ongkos kirim sudah sangat murah.",1,shopee,positif
09d9dab0-7c34-4d73-b70e-5bca294ea58d,1,Kenapa setiap saya beli barang elektronik sampenya selalu lama... kalo gak 4 hari ya 5 hari... padahal estimasi cuma 1 atau 2 hari.. kecewa kecewa... mending ke tokopedia aja deh... apanya yg jarak... stack di tempat selama 2 hari kendala jarak apa... emang udah gak konsisten... habis pay leter lunas juga gw hapus.. gw pindah ke yg lain... apa sekalian aja gak gw bayar ya,12,shopee,negatif
5bc3348d-983b-464b-95da-e7e8871a74ca,2,"saran shopee pengiriman nya di perbaiki lagi sering banget pengiriman telat bahkan lewat estimasi jauh banget,terus tolong kalau nomor kurir expedisi spx tuh di tampilkan kaya expedisi j&t,biar kalau ada apa² gampang ngehubungi kurir",0,shopee,negatif
f1027b34-f874-470e-8ae4-c3765c3cd67a,3,"Aplikasinya sudah bagus, cuma sya sudah beberapa kali mau bayar spaylater ga bisa, padahal sebentar lagi jatuh tempo, gimana ini min,, tolong d perbaiki lagi ya..",0,shopee,netral
b44c3fee-0c42-4462-92f9-3d328276e321,4,"Sedikit kesal, karna g pesan barang malah ada pihak toko yg kirim barang atas nama dan alamat, giliran di batalin, malah akun shoope g bisa COD.... Kecewa benar, sekarang g bisa COD... Kalau g bisa CoD yh pindah aplikasi saja",0,shopee,positif
83f26816-206f-4a3a-a6fd-07a498dbbb98,5,"Sampai dgn aman jug sich... Tapi Lama pengiriman sesuai masukan saja buat S.99 super shopping buat gudang/ box sesuai propinsi/kota dll , jadi masuk di pesawat GK tercecer mengakibatkan lamanya pengiriman disitu GK USA dibongkar lagi Atau hilangnya barang",1,shopee,positif
98446fb7-46a9-4cd4-8d32-d8c12b684a5f,1,"Tolong kembalikan kebebasan memilih jasa kirim yg cust mau, krna saya cape bgt pake shopee express standard prosesnya lama bgt, apalgi sicepat dan anteraja, id express jga, pdhal sya sllu blnja di shopee mall agar brang trpercaya, tapi proses dri pngiriman shopee lbih lmbat dri ekspedisi lain, pelayanannya mengecewakan terus, lebih baik kaya dlu, bisa pilih ekspedisi yg disuka krna brang ingin cepat sampai, akun saya adalah akun gk bisa ubah jasa kirim setelah saya pesan, jdi sya agak kecewa,",16,shopee,negatif
9098f1fb-3f47-476a-a980-03fa9b609ca3,2,"tolong dibantu ya pihak shopee, saya setiap pesan barang menggunakan JNE selalu gagal, padahal tidakpernah mengganti lokasi. Tolong diputuskan saja kemitraan dengan JNE karena banyak barang saya yang gagal dikriim gara2 JNE, hal ini berakibat ke penilaian shopee yang melakukan kemitraan dengan JNE, Tolong dijadikan pertimbangan karena sudah banyak yang terkena kasus seperti saya, cek di gmaps JNE KLATEN, rating sudah 2.1 karena hal ini. Mending di hapus saja kemitraannya dengan JNE",1,shopee,negatif
12575a34-a9af-475a-801c-1b531c05c995,3,Aplikasinya memang bagus dari dulu belanja online disini Tapi sangat disayangkan Pengirimannya Sangat lama sekali Sampai' lebih dari 1 minggu dri estiminasi diterimanya ..karena pengirimannya yg lambat dan berlika liku ..jadi Sangat membosankan dan disayangkan sekali padahal udah bagus banget kenapa baru sekarng begini,3,shopee,netral
b35e2106-3f99-494e-adb7-b28f37dbd6c3,4,"Kecewa voucher engkk bisa dipakek padahal dulu shopee tidak begini, terjadi masalah lah apa lah, suruh ganti voucher, jelas"" akun baru dpt potongan mau dico tidak bisa, semoga kedepannya tidak begini terimakasih 🙏",0,shopee,positif
8626c0e6-5211-45f0-9cf7-8bfe49b4d4dd,5,"Inii kenapa yaa Sudah 2 hari ini shopee saya tidak bisa melihat profil shopee saya sendiri?? Setiap mau ke profil shopee saya, mau cari barang, atau mau kunjungi toko malah halaman tidak tersedia terus?? Tapi anehnya kalo gamenya bisa dipakai, tolong perbaikan nya yaa..",4,shopee,positif
d47a2f45-0bb4-446b-b151-52db1ba90d21,1,"Jadi sekarang shopee lebih buruk dari yang lain.fitur pemilihan jasa kirim buat pembeli hilang cmn ada ket. Reguler dan hemat aja. Gak kayak dulu sebelum buat pesanan ada tulisan/pilihan jnt/JNE dll sekarang sekarep semaunya shopeee, Padahal jasa kirim semua ekspedisi antar daerah itu berbeda beda ada yang ceper dan lambat SUPER.MASYAAALLAH (Tergantung Pada EKSPEDISI. Apa yang dipilih oto shopeee)",10,shopee,negatif
adfde18e-5418-499f-9ae2-d7227297ce07,2,"mhon di perbaiki lagi tentang jasa kirim. Pengiriman lama kalau sistem transfer/spay later, tapi lau sistem cod pengiriman super cepat soalnya Si kurir biasa mlebihkan total pmbayarn/pungli",0,shopee,negatif
bb03b29b-4319-41b8-8eec-c6408a529e7c,3,Sudah tdk bisa lagi kita untuk memilih jasa ekspedisi yg kita inginkan. Sehingga berakibat proses pengiriman lama khususnya diwilayah indonesia timur,0,shopee,netral
2e0cd957-323c-4e16-a2d7-da7aeaeb4692,4,"Saya mau nanyak knp skrang gak bisa milih ekpedisinya sendiri mau make apa skrang kok langsung di pilihin sendiri oleh pihak shopee? Kalau kenak shopee express atau jnt express gak masala soalnya cepat datengnya, kalau kenak expedisi lain datengnya itu lama",0,shopee,positif
9f3416f1-6387-4687-be9b-cb6b43104580,5,Keren dan Mantap 👍👍👍 Sangat Puas Belanja Di Shopee Terasa mudah untuk semua transaksi. PayLater sangat membantu. Pembayaran Cicilan Mudah. Banyak Pilihan Belanja dengan berbagai kategori. Pokoknya Keren,1,shopee,positif
41ff346d-0eb1-4e4c-9838-cae08d84a182,1,Sekarang shopee jadi lambat... entah itu yg salah siapa. Pastinya harusnya ada ketegasan dari shopee. Pesanan saya dari tanggal 07/09/2024 jam 13.07 s.d sekarang Tgl 16/09/2024 belum ada pegerakan di kirim. Status masih menunggu penjembutan/pengambilan oleh pihak Ekspedisi SPX... Saya order di tempat/apk online shop lain sudah pada sampai pesanan yang pesanan saya di tanggal yg sama...,5,shopee,negatif
619a5842-b47f-4df2-ac6a-4aedd7b2fdec,2,"Saya masih menggunakan aplikasi ini untuk mncari referensi dan harga produk, dan ada dua fitur yg msih saya pakai dan selain 2 fitur itu...fitur lain tak ada gunanya dan saya mlai brpikir pindah aplikasi krna ekspedisi yg sring saya pakai tidak dpat memakai voucher lgi...jdi kesannnya aplikasi ini egois pda ekspedisi lain selain ekspedisi yg dia punya sndri serta bberapa rekan saya mngeluhkan ekspedisi yg diagung""kan aplikasi ini",0,shopee,negatif
87ba8d67-a018-44f6-bcf8-8b6196ed4c34,3,"saya pengguna Shopee sejak lama, pembelian Shopee food saya sudah beratus2, namun saya selalu mengeluhkan sistem flash salenya, ketika saya sudah memilih makanan dengan diskon flash sale sy kemudian top up Shopee pay dengan harga makanan tersebut, namun ketika sy cekout makanan lngsung hilang dari keranjang karena habis, walaupun dilakukan dengan cepat tetap saja selalu habis. klihatan dari cerita saya sepertinya saya yg salah karena berebutan flash sale, tapi menurut sy ini sangat mrugikan sy",0,shopee,netral
928b0e00-2ffd-47c0-82c8-ce48c901af4e,4,"sayang sekali, shoope sudah dimasuki toko fiktif dan permintaan pembatalan tak ada respon hingga batas waktu otomatis bayar ke toko.. mohon bagi pihak shopee agar lebih menyaring dengan teliti agar tidak merugikan pembeli dan pihak shopee sendiri...",0,shopee,positif
96f534fd-ce59-47a7-a5db-d6d5c83f4015,5,"kalau bisa nomor dan nama kurir pengantar nya di cantumkan ketika pengiriman barang ke tujuan,jadi penerima cod bisa komunikasi jika tidak di rumah dan tidak harus menunggu kurir nya chat dulu.selebihnya aman sih..",2,shopee,positif
2f3b1579-b2cb-4eff-ae49-b56e16ef51b6,1,"Update versi terbaru malah error, Tidak bisa membuat pesanan, Ada notifikasi Yang sangat mengganggu : ""Sedang downloading... Kami sedang memuat fitur. mohon tunggu sebentar"" Udah berkali2 nyoba, Ditunggu lama tetap gabisa, gagal terus buat pesanan.",91,shopee,negatif
9e742642-e197-458c-b3af-0ea1ac2d59fa,2,"Ini shope kenapa sih masuk untuk ke akun sendiri susah banget minta verifikasi akun udh sesuai sana nomot telfon malah muncul qr tpi tetep gak bisa, udh option nya cuma qr. Udh mah masih ada saldonya lgi. Tolong dong di mudahkan masuk akun nya",1,shopee,negatif
da93544c-b22a-40de-826a-8928298580a1,3,Pengiriman sering gagal karena alasan operasional ekspedisinya sehingga pengiriman sering tidak sesuai dengan estimasi kedatangan. Ditambah sekarang saya sudah 2x status barang terkirim tapi barang tidak saya terima.,1,shopee,netral
cab7092c-8245-4418-bc5e-8f26d4cec38d,4,Udah beberapa bln ni kl mau CO pst ad verifikasi dulu...pdhl wifi signal'y kenceng tp susah bgt....terhubung tp ga bs CO...tlg donk shopee kl ky gini jd agak kecewa ya...,0,shopee,positif
9fcef3a8-a5d6-41a7-98f3-e309c49b3176,5,"Marketplace terlengkap dan tercanggih. Pihak Shopee selalu memanjakan para pelanggannya dengan promo menarik lainnya. Fitur dari aplikasi Shopee sangat mudah untuk dimengerti dan dipelajari, terlebih lagi desain tampilan untuk setiap pemilihan warnanya sangat pas, jadi enak dipandang. Semoga kedepannya Shopee bisa memberikan banyak cashback untuk semua pelanggannya. 🙏",485,shopee,positif
d3d6c701-9d59-4087-b30f-7f010d41019a,1,Setelah dilakukan update..ternyata ekspedisi tidak bisa dirubah..dan langsung ke spx..padahal sy tidak mau pakai spx..apakah ini pertanda harus di unistal apliaksinya..katanya 1 jam setelah pembayaran bisa diganti ekspedisinya..nyatanya tidak..dan tidak akan pernah bisa diganti karena sudah kebijakan,137,shopee,negatif
11402abe-b89c-4103-a733-4cfc60daadeb,2,"Tidak bisa menghapus akun hanya karena ada saldo 200 perak malah di suruh pindahkan ke rekening ya mana bisa orang cuma 200perak LG pula gak semua orang punya rekening, mending bikin deh untuk saldo 1k kebawah bisa hapus akun kalo ginikan ribet hanya karena 200perak",0,shopee,negatif
d3911ef4-08cb-4ecf-bb6f-e1fffe462253,3,"Seleksi yg jualan dishopee, saya 2 kali pesan barang yg datang tdk sesuai. Memang terlalu aneh sih DTV 32'' harga dibawah standar, tp nyoba nekat, eee yg datang sarung hape--- Koq sekelas shopee bisa kemasukan penjual gitu sih",0,shopee,netral
db972bda-7f80-487f-a61d-974ec107be70,4,"Minnnn saran dari saya sih,,Adain pembayaran menggunakan saldo seperti dana,gopay,ovo minnn,,,,, soalnya kalo mau belanja jutaan ribet bngt harus ke alpha dulu buat pembayaran, padahal uang di saldo msih banyak, udah min segitu aja thanks.🙏🏻🙏🏻",6,shopee,positif
33b5bb3d-9244-42f2-96a6-bfaa4839d8d6,5,"Barangnya bagu2 semua cuman pengiriman lewat SPX lama memakan waktu 2 Minggu beda dgn J&T tidak sampai 1minggu sudah sampai, tapi sayang banyak barang yg tidak bisa lewat J&T lagi. Klu bisa paket J&T kembali ya",3,shopee,positif
49e82df0-a6ed-4475-9bc6-19ea06a970ae,1,Jangan sampai terjerat shopee paylater 5% per bulan dari seluruh total tagihanan dan bunganya gede banget mending beli/ kredit perorangan lebih manusiawi Yok kita kembali hidupkan pasar/ toko kecil sebab uang nya akan selalu berputar belum lagi beli barang yg dikirim tidak sesuai untuk return juga ribet dan jauh mending beli di toko. Pasar aja bisa sama tau dan bisa nego,10,shopee,negatif
9497e705-1bf5-48bd-8346-eb96272bf89e,2,"Sangat disayangkan Shopee mngubah sistem terkait jasa kirim. Klw mau diubah saran sy lakukan riset secara menyeluruh terkait standar jasa kirim seblumnya. SPX masih blm bisa sama seperti JNE, JNT dan lainnya. Paket sy lebih sering pakai SPX yg dimana itu rekomendasi shopee dan itu durasi kirimnya sangat lambat. Sangat disayangkan, sebelum²nya pengiriman ketempat sy bisa hanya dalam waktu 3 sd 5 hari, skrng memakai SPX sy menunggu lebih lama 10 sd 15 hari. Tolong dievaluasi kembali.",1,shopee,negatif
e3c3ac10-c67e-4a87-8fd0-89e24f080f3d,3,"Kenapa shopee sekarang nyebelin banget sih.....setiap buka aplikasi nya langsung eror "" kembali kehalaman utama"" Padahal udh ikutin semua langkah-langkah perbaikan nya, tapi tetap saja eror🤨",0,shopee,netral
3aaa443e-039b-4313-b774-4669713acc73,4,"Gak tau kenapa setiap muncul notifikasi tentang shoppe langsung tanpa saya pencet notif nya langsung dengan sendirinya masuk ke aplikasi nya langsung, gara² ini hp saya sering nge freze dan gak bisa di pencet saam sekali, apalagi saat notif ada bunyi ""Shopee"" itu bikin kayak hp ku gak bisa di pencet setelah notif nya muncul, kayak harus sekitar 20 detikan baru kembali semula, tolong di perbaiki dong",10,shopee,positif
fe03bfdc-4e6a-41f7-8257-7187f0cd2078,5,"Sopee bagus Krn bisa cari barang yg tidak ada di toko terdekat kita,,hanya masukan dri saya,untuk ongkir nya terkadang LBH mahal dari yh kami beli zerkdg sampai 2x lipat..klw bisa LBH murah parkir nya atau free ongkir.",0,shopee,positif
46f75860-236a-4f14-ae28-ecc3527620ac,1,Kenapa yah sekarang kalo mau pengajuan pembatalan tapi malah tetap dikirim dan waktu itu juga pengiriman belum diserahkan ke ekpedisi. Maaf dulu perasaan gak seperti itu kalo batal tapi pesanan belum dikirim tetap bisa dibatalkan.🙏🏻,44,shopee,negatif
49856b45-9708-4a30-bf61-286557f72519,2,"Pengirimannya lambat betul, biasanya 1 minggu sampai..sekarang 2 minggu lebih tolong pihak ekspedisi SPX diberitahukan kalau sortir barang jangan sambil tidur",0,shopee,negatif
c8b8425d-3d34-48d5-8305-e84c51e79d2d,3,"Tolong untuk opsi filter pencarian nya kalau bisa kota/kabupaten (ex. Banyumas, kediri, brebes, dll) biar tahu mana yg paling dekat dengan alamat.. kalau provinsi terlalu luas (jateng, jatim, dll). Tolong lah kan toko jugan nampilin alamatnya pke kota/kab. bukan provinsi",9,shopee,netral
453382ee-6b9b-4962-bb3f-7802c750f6bc,4,Untuk aplikasi nya tuh bagus mudah dipakai. Cuma yang jadi masalahnya adalah dari ekspedisi SPX tidak tau kenapa pengiriman SPX sangat lama untuk sampai tujuan dan soal attitude kurirnya juga buruk. Kalo bisa ekspedisi ini dihapus aja dari aplikasi shopee,751,shopee,positif
cd142806-cea5-449b-b953-ef461e8e6bd9,5,Tolong jasa kirim SPX xpres nya di perbaiki lagi. Sering telat dan bahkan tdk di antar ke alamat 7an. Bahkan pernah kembali barang pesanan ke penjualnya. Krn tdk di antar2...,0,shopee,positif
1318aad5-0919-45f9-8c33-8e41c7e88e88,1,"Gak bisa login akun karena nomor telepon sudah lama tidak aktif, gak bisa terima otp karena dikirim lewat sms/wa, harusnya dikasih opsi kirim ke email. Terus gimana nasib data KTP saya yg dibuat upgrade shopeepay? Sudah chat CS gak dikasih penjelasan, malah diputer puterin. Harusnya pengguna tuh dikasih pelayanan yang maksimal bukan malah dibuat pusing..",33,shopee,negatif
b7242eb8-7bb3-4b5d-afd2-037af12881d0,2,"Sering lemot, kalau lagi pesen makanan gak bisa di ajak gercep aplikasi nya nih. Sama kalau shopee food mending balikin ke versi lama, supaya kita tau si driver masih dimana nya..",2,shopee,negatif
